,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1337,693,0,0,0,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,693.0,0,1,2,0,0,TA,TA,13,14,4,NFQu,0,1,1,6,0.0,0.0,NG,0,NG,0,0,693,0,3,Fa,2,1338,1,Fa,0,1,4118,0,153.0,0,0,30,4,0.0,3,1,0,3,17,20,4,4,0,0,NPool,1,1,4,52500.0,8,0,1,4,693.0,0,0,1941,1950,2006
1338,920,941,0,1,3,0,TA,3,700.0,0.0,2,6,1.0,0.0,Gd,216.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,492.0,2.0,NG,0,NG,0,0,1861,1,1,Ex,5,1339,1,Gd,3,0,13450,0,95.0,0,0,60,3,0.0,3,1,0,6,5,91,5,7,2,0,NPool,1,1,4,200000.0,8,0,1,8,916.0,0,146,2002,2002,2006
1339,864,0,0,1,3,0,TA,2,360.0,0.0,5,6,0.0,0.0,TA,504.0,1,2,2,4,0,Gd,TA,8,8,4,NFQu,0,1,1,6,288.0,1.0,NG,0,NG,0,0,864,0,1,Ex,2,1340,1,TA,3,0,9560,0,120.0,0,0,20,3,0.0,3,1,0,6,5,0,7,5,2,0,NPool,1,3,4,128500.0,8,0,1,5,864.0,0,0,1972,1972,2006
1340,872,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,858.0,1,2,2,4,0,TA,TA,8,8,1,NFQu,0,1,1,6,480.0,4.0,NG,0,NG,0,0,872,0,1,TA,2,1341,1,TA,3,0,8294,4,70.0,3,0,20,3,0.0,3,1,0,6,12,0,5,4,2,0,NPool,1,1,4,123000.0,8,0,1,5,858.0,0,0,1971,1971,2007
1341,1114,0,0,1,3,0,TA,3,814.0,0.0,2,6,1.0,0.0,Gd,300.0,1,5,2,4,0,TA,TA,12,13,4,NFQu,0,2,1,6,576.0,2.0,NG,0,NG,0,0,1114,0,1,Ex,2,1342,1,Gd,3,0,13695,4,66.0,3,0,20,3,0.0,3,1,0,7,20,78,5,6,2,0,NPool,1,1,4,155000.0,8,0,1,6,1114.0,0,0,2003,2004,2008
1342,1284,885,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1284.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,647.0,2.0,NG,0,NG,0,0,2169,1,1,Ex,5,1343,1,Gd,3,0,9375,4,68.0,3,0,60,3,149.0,1,1,0,8,5,87,5,8,2,0,NPool,1,1,4,228500.0,8,0,1,7,1284.0,0,192,2002,2002,2007
1343,1172,741,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,896.0,1,2,2,4,0,TA,TA,3,11,4,TA,1,0,1,6,342.0,2.0,NG,0,NG,0,0,1913,1,1,Gd,0,1344,1,TA,0,0,7558,4,57.0,3,0,50,3,0.0,3,1,0,3,6,0,6,6,2,0,NPool,1,1,4,177000.0,8,0,1,9,896.0,0,0,1928,1950,2009
1344,728,728,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,728.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,440.0,2.0,NG,0,NG,0,0,1456,1,1,Ex,5,1345,1,Gd,3,0,11103,0,85.0,0,0,60,3,0.0,3,1,0,7,5,0,5,7,2,0,NPool,1,1,5,155835.0,6,0,1,8,728.0,0,0,2006,2006,2007
1345,960,0,0,1,2,0,TA,3,250.0,0.0,0,6,0.0,0.0,TA,710.0,1,2,2,0,168,TA,TA,8,8,4,NFQu,0,2,1,6,308.0,1.0,NG,0,NG,0,0,960,0,1,Gd,2,1346,1,Fa,3,0,6000,4,50.0,3,0,30,4,0.0,3,1,0,7,17,0,4,4,2,0,NPool,1,3,4,108500.0,8,0,1,5,960.0,0,0,1920,1950,2007
1346,2156,0,290,1,3,0,TA,3,297.0,68.0,1,5,0.0,0.0,TA,1203.0,1,4,2,4,0,TA,TA,3,6,4,Gd,1,1,2,6,508.0,2.0,NG,0,NG,0,0,2156,0,1,TA,2,1347,1,TA,3,0,20781,1,68.0,1,0,20,3,0.0,3,1,0,6,14,80,7,7,2,0,NPool,1,3,4,262500.0,8,0,1,9,1568.0,0,0,1968,2003,2006
1347,1776,0,0,1,3,0,TA,1,80.0,0.0,2,6,1.0,0.0,Ex,1652.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,712.0,3.0,NG,0,NG,0,0,1776,0,1,Ex,2,1348,1,Gd,1,0,15306,0,93.0,0,0,20,3,100.0,4,1,0,5,23,0,5,8,2,0,NPool,1,1,5,283463.0,6,0,1,7,1732.0,0,0,2006,2007,2007
1348,1494,0,0,1,3,0,TA,1,1443.0,0.0,2,6,1.0,0.0,Gd,39.0,1,2,2,4,0,TA,Gd,12,13,4,Fa,1,2,2,6,514.0,2.0,NG,0,NG,0,0,1494,0,1,Ex,2,1349,1,Gd,2,0,16196,4,68.0,2,0,20,3,0.0,3,1,0,8,20,25,5,7,2,0,NPool,1,1,4,215000.0,8,0,1,5,1482.0,0,402,1998,1998,2007
1349,938,1215,0,2,4,0,Fa,3,259.0,0.0,3,6,0.0,0.0,TA,425.0,0,2,2,4,20,Gd,TA,8,8,4,NFQu,0,0,2,6,0.0,0.0,NG,0,NG,0,0,2358,0,4,Fa,5,1350,1,TA,3,0,5250,4,50.0,3,205,70,4,0.0,3,1,0,12,17,54,5,8,2,0,NPool,1,1,4,122000.0,8,0,1,8,684.0,0,0,1872,1987,2008
1350,1338,1296,0,1,6,2,TA,3,500.0,0.0,3,6,1.0,1.0,TA,748.0,1,0,2,4,0,TA,TA,8,8,4,NFQu,0,1,2,6,968.0,4.0,NG,0,NG,0,0,2634,2,1,TA,5,1351,2,TA,3,0,11643,4,91.0,3,0,90,3,368.0,1,1,0,8,12,0,5,5,2,0,NPool,1,1,4,200000.0,8,0,1,12,1248.0,0,0,1969,1969,2009
1351,858,858,0,1,4,0,TA,3,319.0,0.0,5,6,0.0,0.0,TA,539.0,1,2,2,4,0,TA,TA,6,6,4,Gd,1,1,1,6,490.0,2.0,NG,0,NG,0,0,1716,1,1,Ex,5,1352,1,TA,3,0,9247,4,70.0,0,0,60,3,318.0,1,1,0,3,12,84,6,6,2,0,NPool,1,1,4,171000.0,8,120,1,8,858.0,0,0,1962,1962,2008
1352,786,390,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,698.0,1,2,2,4,0,TA,Gd,8,8,4,NFQu,0,0,1,6,624.0,2.0,NG,0,NG,0,0,1176,0,1,TA,0,1353,1,TA,3,0,6000,4,50.0,3,0,50,4,0.0,3,1,0,7,3,0,9,6,0,0,NPool,1,1,4,134900.0,8,0,1,4,698.0,0,210,1937,2000,2009
1353,2053,1185,0,1,4,0,TA,0,816.0,0.0,2,6,1.0,0.0,Gd,1217.0,1,2,2,4,0,TA,Gd,12,13,4,Ex,1,2,2,6,666.0,3.0,NG,0,NG,0,0,3238,1,1,Ex,0,1354,1,Gd,3,0,14720,1,56.0,0,0,50,3,579.0,1,1,0,3,15,86,5,8,2,0,NPool,1,3,4,410000.0,8,0,1,9,2033.0,0,283,1995,1996,2010
1354,992,873,0,1,3,0,TA,3,735.0,0.0,2,6,1.0,0.0,Gd,257.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,839.0,3.0,NG,0,NG,0,0,1865,1,1,Ex,5,1355,1,Gd,3,0,10316,4,68.0,0,0,60,3,0.0,3,1,0,6,5,184,5,7,2,0,NPool,1,1,4,235000.0,8,0,1,7,992.0,0,0,2000,2000,2008
1355,1222,698,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,570.0,1,2,2,4,0,TA,TA,8,8,0,TA,1,1,3,6,487.0,2.0,NG,0,NG,0,0,1920,0,1,Gd,7,1356,1,Gd,3,0,10192,4,102.0,0,0,80,3,143.0,1,1,0,9,14,98,6,7,2,0,NPool,1,1,4,170000.0,8,0,1,8,570.0,0,0,1968,1992,2006
1356,892,0,0,1,3,0,TA,3,340.0,0.0,5,6,0.0,0.0,TA,524.0,1,2,2,4,0,TA,TA,6,6,1,NFQu,0,1,1,6,264.0,1.0,NG,0,NG,0,0,892,0,1,TA,2,1357,1,TA,3,0,9477,0,68.0,3,0,20,3,65.0,1,1,0,10,12,0,5,5,2,0,NPool,1,1,4,110000.0,8,0,1,5,864.0,0,0,1966,1966,2008
1357,1078,0,0,1,3,0,TA,3,734.0,0.0,2,6,1.0,0.0,TA,344.0,1,2,2,4,0,TA,TA,12,13,4,Fa,1,1,1,6,500.0,2.0,NG,0,NG,0,0,1078,1,1,Ex,2,1358,1,TA,3,0,12537,1,68.0,0,0,20,3,0.0,3,1,0,4,12,0,6,5,2,0,NPool,1,1,4,149900.0,8,0,1,6,1078.0,0,0,1971,2008,2010
1358,769,804,0,1,3,3,TA,3,378.0,0.0,2,6,0.0,0.0,Gd,378.0,1,2,2,4,0,TA,Gd,8,8,4,NFQu,0,2,2,6,440.0,2.0,NG,0,NG,0,0,1573,1,1,Ex,5,1359,1,Gd,3,0,2117,4,68.0,3,0,160,1,216.0,1,1,0,6,21,32,5,6,2,0,NPool,1,1,4,177500.0,8,0,1,5,756.0,0,0,2000,2000,2010
1359,1980,0,0,1,3,0,TA,0,1447.0,0.0,2,6,1.0,0.0,Ex,533.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,770.0,3.0,NG,0,NG,0,0,1980,0,1,Ex,2,1360,1,Ex,3,0,16737,3,129.0,3,0,20,3,66.0,1,1,0,9,16,45,5,9,2,0,NPool,1,3,4,315000.0,8,0,1,8,1980.0,0,194,2004,2005,2006
1360,990,1611,0,1,4,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,612.0,1,1,2,4,301,TA,TA,8,14,4,NFQu,0,0,3,6,621.0,2.0,NG,0,NG,0,0,2601,1,1,Ex,5,1361,1,TA,3,0,9842,4,51.0,3,0,70,3,0.0,3,1,0,5,18,0,6,5,2,0,NPool,1,1,4,189000.0,8,0,1,8,612.0,0,183,1921,1998,2008
1361,1530,0,0,1,3,0,TA,0,1274.0,0.0,0,6,1.0,0.0,Ex,256.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,430.0,2.0,NG,0,NG,0,0,1530,0,1,Ex,2,1362,1,Gd,2,1,16158,4,124.0,0,0,20,3,16.0,4,1,0,6,22,36,5,7,2,0,NPool,1,3,4,260000.0,8,0,1,7,1530.0,0,168,2005,2005,2009
1362,1281,457,0,1,4,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,715.0,1,1,2,4,0,Gd,TA,12,13,4,Gd,1,0,2,6,368.0,1.0,NG,0,NG,0,0,1738,0,1,Gd,0,1363,1,TA,3,0,12513,2,68.0,0,0,50,3,0.0,3,1,0,6,12,0,4,4,2,0,NPool,1,1,4,104900.0,8,0,1,7,715.0,0,55,1920,2007,2009
1363,616,796,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,616.0,1,2,2,4,0,TA,TA,12,13,4,Gd,1,2,2,6,432.0,2.0,NG,0,NG,0,0,1412,1,1,Ex,5,1364,1,Gd,3,0,8499,4,73.0,0,0,60,3,0.0,3,1,0,3,8,36,5,6,2,0,NPool,1,1,5,156932.0,6,0,1,6,616.0,0,0,2006,2007,2007
1364,520,600,0,2,2,4,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,600.0,1,2,2,4,0,TA,Gd,8,8,4,NFQu,0,2,2,6,480.0,2.0,NG,0,NG,0,0,1200,1,1,Ex,5,1365,1,Gd,3,0,3180,4,30.0,3,80,160,1,0.0,3,1,0,4,21,166,5,7,2,0,NPool,1,1,0,144152.0,8,0,1,4,600.0,0,0,2005,2005,2006
1365,814,860,0,1,3,0,TA,3,533.0,0.0,2,6,1.0,0.0,Gd,281.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,663.0,2.0,NG,0,NG,0,0,1674,1,1,Ex,5,1366,1,Gd,3,0,7500,4,68.0,3,0,60,1,0.0,3,1,0,1,21,96,5,7,2,0,NPool,1,1,4,216000.0,8,0,1,7,814.0,0,0,2000,2000,2010
1366,882,908,0,1,3,0,TA,3,633.0,0.0,2,6,1.0,0.0,Gd,240.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,588.0,2.0,NG,0,NG,0,0,1790,1,1,Ex,5,1367,1,Gd,3,0,9179,4,68.0,0,0,60,3,158.0,1,1,0,6,5,88,5,7,2,0,NPool,1,1,0,193000.0,8,0,1,7,873.0,0,0,1999,1999,2008
1367,925,550,0,1,4,4,TA,3,548.0,173.0,0,5,0.0,0.0,TA,36.0,1,2,2,4,0,TA,TA,5,5,4,TA,1,2,2,6,336.0,1.0,NG,0,NG,0,0,1475,0,1,Ex,5,1368,1,TA,3,0,2665,4,41.0,3,0,160,4,0.0,3,1,0,7,10,26,6,5,2,0,NPool,1,1,4,127000.0,8,0,1,6,757.0,0,104,1977,1977,2006
1368,848,0,0,1,1,4,TA,0,685.0,0.0,2,6,1.0,0.0,Gd,163.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,1,6,420.0,2.0,NG,0,NG,0,0,848,0,1,Ex,2,1369,1,Gd,3,0,4435,4,68.0,3,0,120,4,170.0,1,1,0,6,5,0,5,6,2,0,NPool,1,1,4,144000.0,8,0,1,4,848.0,0,140,2003,2004,2009
1369,1668,0,0,1,3,0,TA,0,370.0,972.0,1,2,1.0,0.0,Gd,315.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,502.0,2.0,NG,0,NG,0,0,1668,0,1,Ex,2,1370,1,Gd,3,0,10635,2,48.0,1,0,20,3,171.0,1,1,0,5,5,262,5,8,2,0,NPool,1,3,4,232000.0,8,0,1,8,1657.0,0,0,2003,2003,2010
1370,840,534,0,1,2,0,TA,3,315.0,105.0,0,5,0.0,0.0,TA,420.0,1,0,2,4,198,TA,Fa,4,4,4,NFQu,0,2,1,6,338.0,1.0,NG,0,NG,0,0,1374,0,1,Ex,0,1371,1,TA,3,0,5400,0,90.0,3,0,50,3,0.0,3,1,0,10,17,0,6,4,2,0,NPool,1,1,4,105000.0,8,0,1,6,840.0,0,0,1920,1950,2009
1371,1661,0,0,1,3,0,TA,0,831.0,0.0,1,6,1.0,0.0,TA,161.0,1,2,2,4,0,TA,TA,0,0,2,TA,1,1,1,6,377.0,1.0,NG,0,NG,0,0,1661,0,1,Gd,7,1372,1,Gd,3,0,9600,4,80.0,3,0,80,3,0.0,3,1,0,10,12,28,6,6,2,0,NPool,1,3,4,165500.0,8,178,1,8,992.0,0,0,1955,1996,2008
1372,1108,989,0,1,3,0,TA,0,975.0,0.0,2,6,1.0,0.0,Gd,133.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,583.0,2.0,NG,0,NG,0,0,2097,1,1,Ex,5,1373,1,Gd,3,0,9750,0,75.0,3,0,60,3,0.0,3,1,0,6,5,170,6,7,2,0,NPool,1,1,4,274300.0,8,0,1,8,1108.0,0,253,1998,1998,2006
1373,2633,0,0,1,2,0,TA,1,1282.0,0.0,2,6,1.0,0.0,Ex,1351.0,1,2,2,4,0,TA,Ex,12,13,4,Gd,2,2,2,6,804.0,3.0,NG,0,NG,0,0,2633,1,1,Ex,2,1374,1,Ex,3,0,11400,4,68.0,3,0,20,3,705.0,1,1,0,3,15,140,5,10,2,0,NPool,1,3,4,466500.0,8,0,1,8,2633.0,0,314,2001,2002,2007
1374,1026,932,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1026.0,1,2,2,4,0,TA,Gd,5,5,4,Gd,1,2,2,6,936.0,3.0,NG,0,NG,0,0,1958,1,1,Ex,5,1375,1,Gd,3,0,10625,4,85.0,3,0,60,1,0.0,3,1,0,7,21,210,5,7,2,0,NPool,1,1,4,250000.0,8,0,1,9,1026.0,0,154,2005,2005,2008
1375,1571,0,0,1,3,0,TA,1,0.0,0.0,6,6,0.0,0.0,Gd,1571.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,722.0,3.0,NG,0,NG,0,0,1571,0,1,Ex,2,1376,1,Gd,1,0,10991,4,89.0,0,0,20,3,80.0,1,1,0,12,23,36,5,8,2,0,NPool,1,1,5,239000.0,6,0,1,7,1571.0,0,100,2007,2007,2007
1376,790,0,0,1,2,0,TA,2,384.0,0.0,5,6,0.0,0.0,Gd,384.0,0,2,2,4,0,TA,TA,13,14,4,NFQu,0,0,1,6,160.0,1.0,NG,0,NG,0,0,790,0,1,TA,2,1377,1,TA,0,0,6292,4,52.0,3,0,30,3,0.0,3,1,0,4,18,141,5,6,2,0,NPool,1,1,4,91000.0,8,0,1,4,768.0,0,0,1930,1950,2008
1377,984,620,0,0,3,0,TA,3,408.0,420.0,3,1,0.0,0.0,TA,156.0,1,2,2,4,0,TA,TA,13,14,4,NFQu,0,1,2,3,660.0,2.0,NG,0,NG,0,0,1604,0,1,Ex,0,1378,1,TA,3,0,10998,4,60.0,3,0,50,3,0.0,3,1,0,7,7,68,5,5,2,0,NPool,1,1,4,117000.0,8,0,1,6,984.0,0,0,1941,1960,2009
1378,483,504,0,1,2,3,Fa,3,309.0,0.0,1,6,0.0,0.0,TA,174.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,1,6,264.0,1.0,NG,0,NG,0,0,987,1,1,TA,5,1379,1,TA,3,0,1953,4,21.0,3,0,160,4,408.0,1,1,0,6,2,0,5,6,2,0,NPool,1,1,4,83000.0,8,0,1,5,483.0,0,72,1973,1973,2006
1379,754,640,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,384.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,2,6,400.0,2.0,NG,0,NG,0,0,1394,1,1,Gd,7,1380,1,Gd,3,0,9735,4,73.0,3,0,80,3,0.0,3,1,0,5,23,0,5,5,2,0,NPool,1,1,4,167500.0,8,0,1,7,384.0,0,100,2006,2007,2008
1380,864,0,0,0,2,0,Fa,3,203.0,0.0,5,6,1.0,0.0,TA,661.0,0,2,2,1,96,Fa,TA,11,12,4,NFQu,0,0,1,6,200.0,1.0,NG,0,NG,0,0,864,0,1,TA,2,1381,1,TA,3,0,8212,4,45.0,3,0,30,3,0.0,3,1,0,6,7,0,3,3,2,0,NPool,1,1,4,58500.0,8,0,1,5,864.0,0,0,1914,1950,2010
1381,2117,0,0,1,4,0,TA,2,865.0,0.0,1,6,0.0,0.0,TA,340.0,1,2,2,4,0,TA,TA,3,10,4,Gd,2,1,2,6,550.0,2.0,NG,0,NG,0,0,2117,1,1,Ex,2,1382,1,TA,3,0,12925,0,68.0,0,0,20,3,0.0,3,1,0,5,12,42,7,6,2,0,NPool,1,1,4,237500.0,8,0,1,7,1205.0,0,0,1970,1970,2008
1382,998,764,0,1,4,0,TA,3,0.0,0.0,6,6,1.0,0.0,Fa,596.0,1,2,2,4,221,TA,TA,13,14,4,NFQu,0,0,1,6,576.0,2.0,NG,0,NG,0,0,1762,1,1,Ex,5,1383,1,Gd,3,0,7200,0,60.0,3,0,70,4,0.0,3,1,0,10,17,0,7,7,0,0,NPool,1,3,4,157000.0,8,0,1,8,596.0,0,36,1920,1950,2006
1383,1416,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,816.0,1,2,2,4,112,Gd,TA,13,14,4,NFQu,0,0,2,6,576.0,2.0,NG,0,NG,0,0,1416,0,1,Ex,2,1384,1,Gd,3,0,25339,4,68.0,3,0,30,3,0.0,3,1,0,8,19,0,7,5,0,0,NPool,1,1,4,112000.0,8,0,1,7,816.0,0,0,1918,2007,2007
1384,698,560,0,1,2,0,TA,2,204.0,0.0,5,6,0.0,0.0,TA,356.0,1,2,2,4,0,TA,TA,14,15,2,NFQu,0,0,1,6,280.0,1.0,NG,0,NG,0,0,1258,0,1,TA,0,1385,1,TA,3,0,9060,4,60.0,3,0,50,3,0.0,3,1,0,10,7,0,5,6,1,0,NPool,1,1,4,105000.0,8,0,1,6,560.0,0,0,1939,1950,2009
1385,796,358,0,1,3,0,TA,3,735.0,0.0,1,6,1.0,0.0,TA,61.0,1,2,2,4,0,Gd,TA,12,13,2,NFQu,0,0,1,6,240.0,1.0,NG,0,NG,0,0,1154,0,1,Gd,0,1386,1,Gd,3,0,5436,4,40.0,3,0,50,4,0.0,3,1,0,5,9,96,8,4,0,0,NPool,1,1,4,125500.0,8,0,1,7,796.0,0,0,1922,2007,2010
1386,1392,1392,0,1,5,0,TA,3,790.0,469.0,1,3,1.0,0.0,Gd,133.0,1,6,2,4,0,TA,TA,9,10,2,TA,2,1,3,6,564.0,2.0,NG,0,NG,0,0,2784,1,1,TA,5,1387,1,Gd,3,0,16692,4,80.0,0,0,60,3,184.0,1,4,2000,7,14,112,5,7,2,519,Fa,1,1,4,250000.0,8,440,1,12,1392.0,0,0,1978,1978,2006
1387,1664,862,0,0,5,0,TA,3,168.0,546.0,5,3,0.0,0.0,TA,0.0,0,0,2,4,0,Gd,TA,11,12,1,Gd,1,0,2,6,216.0,1.0,NG,0,NG,0,0,2526,0,2,TA,0,1388,1,Gd,3,0,8520,4,60.0,3,0,50,4,0.0,3,1,0,8,17,15,7,6,2,0,NPool,1,1,3,136000.0,1,0,1,10,714.0,0,88,1916,1950,2007
1388,1746,0,0,1,3,0,TA,1,1320.0,0.0,2,6,1.0,0.0,Ex,426.0,1,2,2,4,0,TA,Ex,12,13,4,Gd,2,2,2,6,758.0,3.0,NG,0,NG,0,0,1746,0,1,Ex,2,1389,1,Ex,1,0,14892,1,42.0,0,0,20,3,160.0,4,1,0,10,8,39,5,9,2,0,NPool,1,1,4,377500.0,8,0,1,7,1746.0,0,201,2006,2007,2009
1389,869,349,0,1,3,0,Gd,3,375.0,0.0,0,6,0.0,1.0,TA,360.0,1,2,2,4,0,Gd,TA,13,14,4,Gd,1,0,1,6,440.0,2.0,NG,0,NG,0,0,1218,0,1,Ex,0,1390,1,TA,3,0,6000,4,60.0,3,0,50,4,0.0,3,1,0,3,3,0,6,6,2,0,NPool,1,1,4,131000.0,8,0,1,6,735.0,0,0,1941,1950,2007
1390,1525,0,0,1,3,0,TA,0,1400.0,0.0,2,6,1.0,0.0,Gd,125.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,541.0,2.0,NG,0,NG,0,0,1525,0,1,Ex,2,1391,1,Gd,3,0,9100,4,70.0,3,0,20,3,244.0,1,1,0,9,5,36,5,7,2,0,NPool,1,1,4,235000.0,8,0,1,6,1525.0,0,219,2000,2000,2006
1391,1584,0,0,1,4,2,TA,3,0.0,0.0,6,6,0.0,0.0,TA,1584.0,1,2,2,4,0,TA,TA,9,10,4,NFQu,0,1,2,4,792.0,3.0,NG,0,NG,0,0,1584,0,1,TA,2,1392,2,TA,3,0,8944,4,65.0,3,0,90,3,0.0,3,1,0,4,12,152,5,5,2,0,NPool,1,1,4,124000.0,8,0,1,8,1584.0,0,0,1967,1967,2009
1392,900,0,0,1,3,0,TA,0,769.0,0.0,0,6,1.0,0.0,TA,95.0,1,2,2,4,0,TA,TA,6,6,3,Po,1,1,1,6,288.0,1.0,NG,0,NG,0,0,900,0,1,TA,6,1393,1,TA,3,0,7838,4,68.0,3,0,85,3,0.0,3,1,0,12,12,144,5,5,2,0,NPool,1,1,4,123000.0,8,0,1,6,864.0,0,175,1967,1967,2006
1393,1221,691,0,2,3,1,TA,3,0.0,0.0,6,6,0.0,0.0,Fa,482.0,0,2,2,4,212,TA,TA,13,14,4,TA,1,0,2,6,672.0,2.0,NG,0,NG,0,0,1912,0,1,Ex,0,1394,2,TA,3,0,10800,4,60.0,3,0,190,4,0.0,3,1,0,4,17,25,7,6,2,0,NPool,1,1,4,163000.0,8,0,1,7,482.0,0,0,1905,2000,2008
1394,1500,0,0,1,2,4,TA,0,1070.0,0.0,2,6,1.0,0.0,Gd,286.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,648.0,3.0,NG,0,NG,0,0,1500,0,1,Ex,2,1395,1,Gd,3,0,4045,4,53.0,3,0,120,3,45.0,1,1,0,10,0,20,5,7,2,0,NPool,1,3,5,246578.0,6,0,1,6,1356.0,0,161,2006,2006,2006
1395,1133,1349,0,1,4,0,Gd,1,0.0,0.0,6,6,0.0,0.0,Gd,1094.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,642.0,3.0,NG,0,NG,0,0,2482,1,1,Ex,5,1396,1,Gd,3,0,12665,4,88.0,0,0,60,3,245.0,1,1,0,2,23,39,5,8,2,0,NPool,1,3,4,281213.0,8,0,1,9,1094.0,0,144,2005,2006,2007
1396,1687,0,0,1,3,0,TA,0,353.0,334.0,1,5,1.0,0.0,TA,60.0,1,2,2,4,50,TA,TA,13,14,4,TA,2,1,1,2,572.0,2.0,NG,0,NG,0,0,1687,0,1,TA,2,1397,1,TA,0,2,57200,4,68.0,0,0,20,3,0.0,3,1,0,6,23,0,5,5,0,0,NPool,1,1,4,160000.0,8,0,1,7,747.0,0,0,1948,1950,2010
1397,939,574,0,1,4,0,TA,2,0.0,0.0,6,6,0.0,0.0,TA,939.0,1,2,2,4,150,TA,TA,8,8,4,NFQu,0,0,1,6,180.0,1.0,NG,0,NG,0,0,1513,1,1,Ex,5,1398,1,TA,3,0,6120,4,51.0,3,0,70,4,0.0,3,1,0,5,3,0,8,5,0,0,NPool,1,1,4,137500.0,8,0,1,8,939.0,0,24,1920,2004,2007
1398,1136,768,0,1,3,0,TA,3,180.0,352.0,5,1,1.0,0.0,TA,676.0,1,2,2,0,168,TA,TA,12,14,0,NFQu,0,1,1,2,240.0,1.0,NG,0,NG,0,0,1904,1,1,Gd,0,1399,1,TA,3,0,7200,4,60.0,3,0,50,3,0.0,3,1,0,5,12,0,4,5,2,0,NPool,1,1,4,138000.0,8,0,1,7,1208.0,0,0,1950,1982,2009
1399,1160,448,0,1,3,0,TA,3,264.0,0.0,1,6,0.0,0.0,TA,712.0,1,2,2,4,0,TA,TA,14,15,2,Gd,1,0,2,6,216.0,1.0,NG,0,NG,0,0,1608,1,1,Ex,0,1400,1,Gd,3,0,6171,4,51.0,3,0,50,3,0.0,3,1,0,10,18,16,6,6,2,0,NPool,1,1,4,137450.0,8,0,1,7,976.0,0,147,1925,1990,2009
1400,950,208,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,862.0,1,2,2,4,112,TA,TA,14,15,4,Gd,1,0,1,6,208.0,1.0,NG,0,NG,0,0,1158,0,1,TA,0,1401,1,TA,3,0,6000,0,50.0,3,0,50,4,0.0,3,1,0,7,3,0,7,6,2,0,NPool,1,1,4,120000.0,8,0,1,5,862.0,0,0,1929,1950,2008
