,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1199,1200,20,5,75.0,11235,2,,4,4,2,5,3,18,9,8,5,8,4,5,1963,1979,6,8,14,14,3.0,51.0,4,5,5,4.0,4.0,4.0,2.0,547,6.0,0,504,1051,6,3,2,5.0,1382,0,0,1382,0,0,1,1,3,1,4,6,7,1,1.0,6.0,1974.0,3.0,2,459,5.0,5.0,3,0,82,0,0,0,0,,,,0,10,2006,9,6,148000
1200,1201,20,5,71.0,9353,2,,4,4,2,5,3,25,9,8,5,8,4,5,1970,1970,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,864,864,6,3,2,5.0,864,0,0,864,0,0,1,0,3,1,4,5,7,0,,6.0,1972.0,3.0,1,280,5.0,5.0,3,0,0,0,0,0,0,,,Shed,0,7,2006,2,4,116050
1201,1202,60,5,80.0,10400,2,,4,4,2,4,3,24,9,8,5,7,7,5,1998,1998,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,3.0,6.0,0,6.0,0,866,866,6,5,2,5.0,866,913,0,1779,0,0,2,1,3,1,3,6,7,0,,6.0,1998.0,2.0,2,546,5.0,5.0,3,198,36,0,0,0,0,,,,0,3,2009,9,6,197900
1202,1203,50,4,50.0,6000,2,,4,4,2,4,3,15,9,8,5,6,5,8,1925,1997,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,884,884,6,5,2,5.0,884,464,0,1348,1,0,1,0,3,1,4,5,7,1,3.0,5.0,1960.0,3.0,1,216,5.0,5.0,2,0,0,208,0,0,0,,,,0,5,2009,9,6,117000
1203,1204,20,5,75.0,9750,2,,4,4,2,5,3,24,9,8,5,8,7,5,2000,2001,6,8,15,16,3.0,171.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1630,1630,6,5,2,5.0,1630,0,0,1630,0,0,2,0,3,1,3,6,7,1,4.0,6.0,2000.0,3.0,2,451,5.0,5.0,3,74,234,0,0,0,0,,,,0,10,2009,9,6,213000
1204,1205,20,5,78.0,10140,2,,4,4,2,5,3,17,9,8,5,8,5,6,1975,1975,6,8,14,14,4.0,0.0,4,5,5,3.0,4.0,4.0,4.0,788,6.0,0,268,1056,6,5,2,5.0,1074,0,0,1074,1,0,1,1,3,1,4,6,7,0,,6.0,1975.0,2.0,2,495,5.0,5.0,3,0,88,0,0,0,0,,MnPrv,,0,7,2006,9,6,153500
1205,1206,20,5,90.0,14684,2,,3,4,2,3,3,16,9,8,5,8,7,7,1990,1991,5,8,14,14,3.0,234.0,3,5,5,3.0,4.0,1.0,4.0,485,3.0,177,1496,2158,6,3,2,5.0,2196,0,0,2196,0,0,2,0,3,1,3,7,7,1,4.0,6.0,1990.0,2.0,3,701,5.0,5.0,3,84,70,0,0,0,0,,,,0,6,2009,9,6,271900
1206,1207,20,2,,8900,2,,4,4,2,5,3,16,9,8,5,8,4,4,1966,1966,6,8,14,14,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,1056,6.0,0,0,1056,6,4,2,5.0,1056,0,0,1056,1,0,1,0,2,1,4,5,7,0,,5.0,1966.0,3.0,1,384,5.0,5.0,3,0,42,0,0,0,0,,MnPrv,,0,11,2006,9,6,107000
1207,1208,20,5,70.0,9135,2,,4,4,2,5,3,24,9,8,5,8,6,5,2003,2003,6,8,15,16,3.0,120.0,3,5,6,3.0,4.0,3.0,5.0,340,6.0,0,1342,1682,6,5,2,5.0,1700,0,0,1700,1,0,2,0,3,1,3,7,7,0,,6.0,2003.0,2.0,2,544,5.0,5.0,3,192,23,0,0,0,0,,,,0,5,2006,9,6,200000
1208,1209,20,5,70.0,7763,2,,4,4,2,5,3,25,9,8,5,8,5,7,1962,1980,6,8,13,15,4.0,0.0,4,4,5,4.0,4.0,4.0,2.0,504,3.0,108,319,931,6,4,2,5.0,1283,0,0,1283,1,0,1,0,3,1,4,6,7,0,,5.0,1980.0,3.0,2,506,5.0,5.0,3,0,0,0,0,0,0,,,,0,10,2008,9,6,140000
1209,1210,20,5,85.0,10182,2,,3,4,2,3,3,21,2,8,5,8,8,5,2006,2006,5,8,15,16,2.0,420.0,3,5,6,2.0,4.0,1.0,5.0,1220,6.0,0,440,1660,6,5,2,5.0,1660,0,0,1660,1,0,2,0,3,1,3,8,7,1,5.0,6.0,2006.0,2.0,2,500,5.0,5.0,3,322,50,0,0,0,0,,,,0,5,2006,8,5,290000
1210,1211,60,5,70.0,11218,2,,4,4,2,5,3,16,9,8,5,7,6,5,1992,1992,6,8,12,13,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1055,1055,6,5,2,5.0,1055,790,0,1845,0,0,2,1,3,1,3,8,7,1,4.0,6.0,1992.0,2.0,2,462,5.0,5.0,3,635,104,0,0,0,0,,GdPrv,Shed,400,5,2010,9,6,189000
1211,1212,50,5,152.0,12134,2,,3,3,2,5,2,20,9,8,5,6,8,7,1988,2005,6,8,12,13,4.0,0.0,3,5,1,3.0,4.0,3.0,5.0,427,6.0,0,132,559,6,3,2,5.0,1080,672,0,1752,0,0,2,0,4,1,4,8,7,0,,3.0,1988.0,2.0,2,492,5.0,5.0,3,325,12,0,0,0,0,,,,0,6,2010,9,6,164000
1212,1213,30,5,50.0,9340,2,,4,4,2,5,3,22,9,8,5,8,4,6,1941,1950,5,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,344,6.0,0,328,672,6,4,2,5.0,672,0,0,672,1,0,1,0,2,1,4,4,7,0,,6.0,1941.0,3.0,1,234,5.0,5.0,2,0,113,0,0,0,0,,,,0,8,2009,9,6,113000
1213,1214,80,5,,10246,2,,3,4,2,3,3,18,9,8,5,5,4,9,1965,2001,6,8,15,16,4.0,0.0,4,4,5,4.0,3.0,3.0,5.0,648,6.0,0,0,648,6,5,2,5.0,960,0,0,960,1,1,0,0,0,1,4,3,7,0,,6.0,1965.0,3.0,1,364,5.0,5.0,3,88,0,0,0,0,0,,,,0,5,2006,9,6,145000
1214,1215,85,5,69.0,10205,2,,3,4,2,5,3,25,9,8,5,4,5,5,1962,1962,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,3.0,3.0,784,6.0,0,141,925,6,4,2,5.0,999,0,0,999,1,0,1,0,3,1,4,6,7,0,,6.0,1962.0,3.0,1,300,5.0,5.0,3,150,72,0,0,0,0,,,,0,5,2006,9,6,134500
1215,1216,20,5,99.0,7094,2,,3,4,2,5,3,18,9,8,5,8,5,5,1966,1966,6,8,15,16,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,180,4.0,374,340,894,6,4,2,5.0,894,0,0,894,0,0,1,0,3,1,4,5,7,0,,5.0,1966.0,2.0,1,384,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,,0,5,2007,9,6,125000
1216,1217,90,4,68.0,8930,2,,4,4,2,5,3,18,4,8,3,6,6,5,1978,1978,6,8,15,16,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,4,2,5.0,1318,584,0,1902,0,0,2,0,4,2,4,8,7,0,,6.0,1978.0,3.0,2,539,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2010,9,6,112000
1217,1218,20,3,72.0,8640,2,,4,4,2,5,3,21,9,8,5,8,8,5,2009,2009,6,8,10,11,2.0,72.0,3,5,6,3.0,4.0,1.0,5.0,936,6.0,0,364,1300,6,5,2,5.0,1314,0,0,1314,1,0,2,0,3,1,3,6,7,0,,6.0,2009.0,2.0,2,552,5.0,5.0,3,135,112,0,0,0,0,,,,0,9,2009,8,5,229456
1218,1219,50,4,52.0,6240,2,,4,4,2,5,3,15,9,8,5,6,4,5,1947,1950,6,8,6,7,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,3,1,5.0,672,240,0,912,0,0,1,0,2,1,4,3,7,0,,,,,0,0,,,2,0,0,0,0,0,0,,,,0,7,2006,9,6,80500
1219,1220,160,4,21.0,1680,2,,4,4,2,5,3,4,9,8,2,7,6,5,1971,1971,6,8,10,11,3.0,236.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,672,672,6,4,2,5.0,672,546,0,1218,0,0,1,1,3,1,4,7,7,0,,,,,0,0,,,2,201,0,0,0,0,0,,,,0,4,2006,9,4,91500
1220,1221,20,5,66.0,7800,2,,3,4,2,5,3,25,9,8,5,8,5,5,1964,1964,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,312,4.0,600,0,912,6,4,2,5.0,912,0,0,912,0,0,1,0,2,1,4,5,7,0,,6.0,1964.0,3.0,1,288,5.0,5.0,3,0,0,0,0,0,0,,,,0,11,2006,9,4,115000
1221,1222,20,5,55.0,8250,2,,4,4,2,5,3,18,8,8,5,8,5,5,1968,1968,5,8,14,14,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,250,4.0,492,210,952,6,5,2,5.0,1211,0,0,1211,0,0,1,0,3,1,4,5,7,1,4.0,6.0,1968.0,3.0,1,322,5.0,5.0,3,0,63,0,0,0,0,,,,0,8,2008,9,6,134000
1222,1223,50,5,78.0,10496,2,,4,4,2,5,3,25,7,8,5,6,6,6,1949,1950,6,8,12,13,3.0,320.0,4,5,5,4.0,4.0,1.0,2.0,196,6.0,0,844,1040,6,5,2,5.0,1168,678,0,1846,0,0,2,0,3,1,4,7,7,1,5.0,6.0,1949.0,3.0,1,315,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,1,2007,9,6,143000
1223,1224,20,5,89.0,10680,2,,4,4,2,5,3,25,9,8,5,8,5,3,1951,1951,5,8,12,13,3.0,44.0,4,5,5,4.0,2.0,4.0,1.0,756,6.0,0,1380,2136,6,4,1,4.0,2136,0,0,2136,0,0,2,0,4,1,4,7,4,0,,5.0,1951.0,3.0,2,528,5.0,5.0,3,0,30,0,0,0,0,,MnPrv,,0,10,2006,9,6,137900
1224,1225,60,5,60.0,15384,2,,3,4,2,5,3,20,6,8,5,7,7,5,2004,2005,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,724,6.0,0,64,788,6,5,2,5.0,788,702,0,1490,1,0,2,1,3,1,3,8,7,1,5.0,6.0,2004.0,1.0,2,388,5.0,5.0,3,100,75,0,0,0,0,,,,0,2,2008,9,6,184000
1225,1226,80,5,65.0,10482,2,,4,4,2,5,3,25,9,8,5,5,6,8,1958,1958,5,8,15,16,3.0,63.0,4,4,5,4.0,4.0,3.0,5.0,507,6.0,0,81,588,6,5,2,5.0,1138,0,0,1138,0,1,1,0,3,1,4,6,7,0,,6.0,1958.0,2.0,1,264,5.0,5.0,3,224,0,0,0,0,0,,MnWw,,0,6,2007,9,6,145000
1226,1227,60,5,86.0,14598,2,,3,4,2,3,3,21,8,8,5,7,6,5,2007,2007,6,8,15,16,2.0,74.0,3,5,6,3.0,4.0,1.0,6.0,0,6.0,0,894,894,6,5,2,5.0,894,1039,0,1933,0,0,2,1,4,1,3,9,7,1,5.0,4.0,2007.0,1.0,3,668,5.0,5.0,3,100,18,0,0,0,0,,,,0,1,2008,9,6,214000
1227,1228,20,5,72.0,8872,2,,4,4,2,4,3,25,9,8,5,8,5,8,1965,2008,6,8,15,16,3.0,300.0,4,5,5,4.0,4.0,4.0,4.0,595,6.0,0,317,912,6,5,2,5.0,912,0,0,912,1,0,1,0,2,1,3,5,7,0,,5.0,1992.0,3.0,2,576,5.0,5.0,3,0,240,0,0,0,0,,,,0,12,2008,9,6,147000
1228,1229,120,5,65.0,8769,2,,4,4,2,4,3,19,9,8,4,8,9,5,2008,2008,5,8,13,15,3.0,766.0,2,5,6,2.0,4.0,4.0,5.0,1540,6.0,0,162,1702,6,5,2,5.0,1702,0,0,1702,1,0,1,1,1,1,2,7,7,1,5.0,6.0,2008.0,1.0,3,1052,5.0,5.0,3,0,72,0,0,224,0,,,,0,10,2008,8,5,367294
1229,1230,80,5,70.0,7910,2,,4,4,2,5,3,25,9,8,5,5,5,5,1960,1960,5,8,9,14,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,666,6.0,0,409,1075,6,3,2,5.0,1507,0,0,1507,0,0,2,0,4,1,4,7,3,0,,3.0,1960.0,3.0,1,404,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,8,2008,9,6,127000
1230,1231,90,5,,18890,2,,3,4,2,5,3,18,8,1,3,6,5,5,1977,1977,1,8,11,12,4.0,1.0,4,5,5,3.0,4.0,4.0,5.0,498,5.0,211,652,1361,6,5,2,5.0,1361,1259,0,2620,0,0,2,2,4,2,4,12,7,1,4.0,4.0,1977.0,2.0,2,600,5.0,5.0,2,155,24,145,0,0,0,,,Gar2,8300,8,2007,9,6,190000
1231,1232,90,5,70.0,7728,2,,4,4,2,5,3,25,9,8,3,5,5,6,1962,1962,5,8,12,13,3.0,120.0,4,5,5,4.0,4.0,3.0,4.0,803,6.0,0,303,1106,6,4,2,5.0,1190,0,0,1190,1,0,1,0,3,1,4,6,7,0,,6.0,1962.0,3.0,2,540,5.0,5.0,3,0,18,0,0,0,0,,GdWo,,0,5,2006,9,6,132500
1232,1233,90,5,70.0,9842,2,,4,4,2,2,3,25,9,8,3,8,4,5,1962,1962,6,8,14,14,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,4,2,5.0,1224,0,0,1224,0,0,2,0,2,2,4,6,7,0,,2.0,1962.0,3.0,2,462,5.0,5.0,3,0,0,0,0,0,0,,,,0,3,2007,9,6,101800
1233,1234,20,5,,12160,2,,3,4,2,5,3,25,9,8,5,8,5,5,1959,1959,5,8,11,12,3.0,180.0,4,5,5,4.0,4.0,4.0,2.0,1000,6.0,0,188,1188,6,2,2,5.0,1188,0,0,1188,1,0,1,0,3,1,4,6,7,0,,6.0,1959.0,2.0,2,531,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,,0,5,2010,7,4,142000
1234,1235,70,2,55.0,8525,2,,4,3,2,5,3,8,9,8,5,7,5,6,1911,1950,6,8,13,15,4.0,0.0,4,5,6,4.0,4.0,3.0,6.0,0,6.0,0,940,940,6,4,1,4.0,1024,940,0,1964,0,0,1,1,4,1,4,7,7,0,,,,,0,0,,,2,0,192,0,0,0,0,,,,0,11,2008,9,4,130000
1235,1236,70,5,96.0,13132,2,,4,4,2,5,3,14,9,8,5,7,5,5,1914,1950,6,8,12,13,4.0,0.0,4,5,4,3.0,4.0,1.0,6.0,0,6.0,0,747,747,6,3,2,3.0,892,892,0,1784,0,0,1,1,4,1,4,9,7,0,,5.0,1914.0,3.0,1,180,4.0,4.0,2,203,40,0,0,0,0,,,,0,7,2006,9,6,138887
1236,1237,160,5,36.0,2628,2,,4,4,2,5,3,19,9,8,2,7,7,5,2003,2003,6,8,15,10,2.0,106.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,764,764,6,5,2,5.0,764,862,0,1626,0,0,2,1,2,1,3,6,7,0,,4.0,2003.0,2.0,2,474,5.0,5.0,3,0,27,0,0,0,0,,,,0,6,2010,9,6,175500
1237,1238,60,5,41.0,12393,2,,2,4,2,2,3,24,9,8,5,7,7,5,2004,2005,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,847,847,6,5,2,5.0,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,5.0,4.0,2004.0,1.0,2,434,5.0,5.0,3,100,48,0,0,0,0,,,,0,9,2006,9,6,195000
1238,1239,20,5,63.0,13072,2,,4,4,2,5,3,16,4,8,5,8,6,5,2005,2005,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1141,1141,6,5,2,5.0,1141,0,0,1141,0,0,1,1,3,1,4,6,7,0,,5.0,2005.0,3.0,2,484,5.0,5.0,3,0,0,0,0,0,0,,,,0,3,2006,9,4,142500
1239,1240,20,5,64.0,9037,2,,3,2,2,5,3,11,9,8,5,8,8,5,2006,2006,5,8,15,16,3.0,32.0,3,5,6,3.0,4.0,3.0,5.0,428,6.0,0,1048,1476,6,5,2,5.0,1484,0,0,1484,0,0,2,0,2,1,2,6,7,1,5.0,6.0,2006.0,2.0,2,472,5.0,5.0,3,120,33,0,0,0,0,,,,0,12,2007,9,6,265900
1240,1241,60,5,65.0,8158,2,,4,4,2,5,3,24,9,8,5,7,7,5,2003,2003,6,8,15,16,3.0,252.0,3,5,6,3.0,4.0,4.0,5.0,550,6.0,0,334,884,6,5,2,5.0,884,884,0,1768,1,0,2,1,3,1,3,8,7,0,,6.0,2003.0,2.0,2,543,5.0,5.0,3,0,63,0,0,0,0,,,,0,7,2008,9,6,224900
1241,1242,20,5,83.0,9849,2,,4,4,2,5,3,21,9,8,5,8,7,6,2007,2007,5,8,15,16,2.0,0.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,1689,1689,6,5,2,5.0,1689,0,0,1689,0,0,2,0,3,1,3,7,7,0,,6.0,2007.0,2.0,3,954,5.0,5.0,3,0,56,0,0,0,0,,,,0,6,2007,8,5,248328
1242,1243,85,5,85.0,10625,2,,4,4,2,5,3,17,9,8,5,4,7,6,1974,1974,6,8,11,12,3.0,81.0,4,5,5,3.0,4.0,2.0,5.0,885,4.0,168,0,1053,6,4,2,5.0,1173,0,0,1173,1,0,2,0,3,1,3,6,7,2,4.0,6.0,1974.0,2.0,2,528,5.0,5.0,3,0,120,0,0,0,0,,MnPrv,,0,1,2010,9,3,170000
1243,1244,20,5,107.0,13891,2,,4,4,2,5,3,19,9,8,5,8,10,5,2006,2006,6,8,15,16,,,2,5,6,2.0,3.0,2.0,5.0,1386,6.0,0,690,2076,6,5,2,5.0,2076,0,0,2076,1,0,2,1,2,1,2,7,7,1,5.0,6.0,2006.0,1.0,3,850,5.0,5.0,3,216,229,0,0,0,0,,,,0,9,2006,8,5,465000
1244,1245,70,5,,11435,2,,3,2,2,4,2,14,9,8,5,7,8,7,1929,1950,6,8,9,9,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,792,792,6,2,2,5.0,792,725,0,1517,0,0,1,0,3,1,3,7,7,2,5.0,5.0,1931.0,3.0,2,400,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2006,9,6,230000
1245,1246,80,5,78.0,12090,2,,4,4,2,5,3,17,9,8,5,5,6,7,1984,2003,5,8,15,16,3.0,74.0,4,5,5,3.0,4.0,4.0,6.0,0,6.0,0,585,585,6,5,2,5.0,1140,728,0,1868,0,0,3,1,3,1,4,7,7,1,4.0,4.0,1984.0,1.0,2,477,5.0,5.0,3,268,112,0,0,147,0,,,,0,1,2007,9,4,178000
1246,1247,60,3,65.0,8125,2,,4,4,2,5,3,21,9,8,5,7,7,5,2005,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,756,756,6,5,2,5.0,756,797,0,1553,0,0,2,1,3,1,3,6,7,0,,6.0,2005.0,2.0,2,615,5.0,5.0,3,0,45,0,0,0,0,,,,0,3,2006,8,5,186500
1247,1248,80,5,,12328,2,,3,4,2,5,3,13,9,8,5,5,6,5,1976,1976,6,8,14,14,3.0,335.0,4,5,5,4.0,4.0,3.0,5.0,539,6.0,0,473,1012,6,4,2,5.0,1034,0,0,1034,1,0,1,0,3,1,4,6,7,0,,6.0,1976.0,3.0,3,888,5.0,5.0,3,0,0,0,0,0,0,,,,0,5,2010,9,6,169900
1248,1249,75,4,60.0,9600,2,2.0,4,4,2,5,3,23,9,8,5,2,6,5,1917,1950,6,8,6,7,4.0,0.0,4,5,4,3.0,4.0,4.0,2.0,319,6.0,0,416,735,2,2,1,5.0,1134,924,0,2058,0,0,1,1,3,1,4,8,7,1,5.0,5.0,1950.0,3.0,2,396,4.0,4.0,1,0,0,259,0,0,0,,,,0,4,2008,9,6,129500
1249,1250,20,5,60.0,7200,2,,4,4,2,5,3,25,9,8,5,8,5,7,1950,1950,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,534,5.0,96,246,876,6,4,2,5.0,988,0,0,988,0,0,1,0,3,1,4,6,7,0,,6.0,1950.0,3.0,1,276,5.0,5.0,3,0,80,0,0,0,0,,,,0,5,2007,9,6,119000
1250,1251,20,5,93.0,11160,2,,4,4,2,4,3,25,9,8,5,8,7,5,1968,1968,5,8,9,8,4.0,0.0,3,5,5,4.0,4.0,4.0,4.0,1065,6.0,0,1045,2110,6,5,2,5.0,2110,0,0,2110,1,0,2,1,3,1,2,8,7,2,4.0,6.0,1968.0,1.0,2,522,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2010,9,6,244000
1251,1252,120,5,,3136,2,,3,4,2,4,3,19,9,8,4,8,7,5,2003,2003,6,8,15,10,2.0,163.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1405,1405,6,5,2,5.0,1405,0,0,1405,0,0,2,0,2,1,3,6,7,1,5.0,6.0,2003.0,2.0,2,478,5.0,5.0,3,148,36,0,0,0,0,,,,0,3,2006,9,6,171750
1252,1253,20,5,62.0,9858,2,,4,4,2,5,3,13,9,8,5,8,5,6,1968,1968,6,8,14,14,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,510,6.0,0,354,864,6,4,2,5.0,874,0,0,874,1,0,1,0,3,1,4,5,7,0,,6.0,1968.0,2.0,1,288,5.0,5.0,3,33,0,0,0,0,0,,GdWo,Shed,600,11,2009,9,6,130000
1253,1254,60,5,,17542,2,,3,4,2,5,3,3,9,8,5,7,7,7,1974,2003,6,8,12,13,4.0,0.0,3,5,5,4.0,4.0,2.0,1.0,125,2.0,1031,36,1192,6,4,2,5.0,1516,651,0,2167,1,0,2,1,3,1,3,9,7,2,5.0,6.0,1974.0,2.0,2,518,5.0,5.0,3,220,47,0,0,0,0,,MnPrv,,0,7,2007,9,6,294000
1254,1255,60,5,60.0,6931,2,,4,4,2,5,3,22,9,8,5,7,7,5,2003,2004,6,8,15,16,2.0,92.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,746,746,6,5,2,5.0,760,896,0,1656,0,0,2,1,3,1,3,7,7,1,5.0,4.0,2003.0,1.0,2,397,5.0,5.0,3,178,128,0,0,0,0,,,,0,7,2008,9,6,165400
1255,1256,50,4,52.0,6240,2,,4,4,2,5,3,15,9,8,5,6,6,6,1931,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,2.0,4.0,1.0,425,6.0,0,459,884,6,4,2,4.0,959,408,0,1367,0,0,1,0,3,1,4,6,7,1,5.0,5.0,1978.0,3.0,1,560,5.0,5.0,3,0,0,0,0,120,0,,,,0,11,2007,9,6,127500
1256,1257,20,5,91.0,14303,2,,3,4,2,4,3,12,9,8,5,8,8,5,1994,1994,5,8,14,14,3.0,554.0,3,5,6,3.0,4.0,2.0,5.0,1314,6.0,0,672,1986,6,5,2,5.0,1987,0,0,1987,1,0,2,0,2,1,3,7,7,1,4.0,6.0,1994.0,1.0,2,691,5.0,5.0,3,262,36,0,0,0,0,,,,0,8,2008,9,6,301500
1257,1258,30,5,56.0,4060,2,,4,4,2,4,3,22,8,8,5,8,5,8,1922,1950,6,8,12,13,4.0,0.0,4,5,6,1.0,4.0,4.0,6.0,0,6.0,0,864,864,6,5,2,5.0,864,0,0,864,0,0,1,0,2,1,4,4,7,0,,,,,0,0,,,3,0,96,0,0,0,0,,,,0,7,2009,9,6,99900
1258,1259,80,5,59.0,9587,2,,3,4,2,5,3,20,9,8,5,5,7,5,2005,2005,6,8,15,16,2.0,182.0,3,5,6,3.0,4.0,2.0,5.0,655,6.0,0,201,856,6,5,2,5.0,1166,0,0,1166,1,0,2,0,2,1,3,5,7,0,,6.0,2005.0,1.0,2,400,5.0,5.0,3,212,0,0,0,0,0,,,,0,7,2008,9,6,190000
1259,1260,20,5,65.0,9750,2,,4,4,2,2,3,25,9,8,5,8,6,8,1969,1969,6,8,14,14,4.0,0.0,4,5,5,3.0,4.0,4.0,4.0,602,4.0,438,14,1054,6,3,2,5.0,1054,0,0,1054,1,0,1,1,3,1,4,6,7,0,,6.0,1969.0,3.0,2,460,5.0,5.0,3,180,0,0,0,80,0,,,,0,7,2008,9,6,151000
1260,1261,60,5,,24682,2,,1,4,2,3,3,20,6,8,5,7,6,5,1999,1999,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,841,841,6,5,2,5.0,892,783,0,1675,0,0,2,1,3,1,4,7,7,1,4.0,4.0,1999.0,1.0,2,502,5.0,5.0,3,0,103,0,0,0,0,,,,0,6,2009,9,6,181000
1261,1262,20,5,80.0,9600,2,,4,4,2,5,3,25,9,8,5,8,5,6,1956,1956,5,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,504,6.0,0,546,1050,6,3,2,5.0,1050,0,0,1050,0,0,1,0,2,1,4,5,7,0,,6.0,1956.0,3.0,1,338,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2009,9,6,128900
1262,1263,50,5,,11250,2,,4,4,2,5,3,9,9,8,5,6,4,5,1957,1989,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,3.0,6.0,0,6.0,0,1104,1104,6,5,2,4.0,1104,684,0,1788,1,0,1,0,5,1,4,8,6,2,4.0,6.0,1957.0,3.0,1,304,5.0,5.0,3,120,0,0,0,0,0,,,,0,11,2009,9,6,161500
1263,1264,70,5,60.0,13515,2,1.0,4,4,2,5,3,15,9,8,5,7,6,6,1919,1950,3,8,12,13,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,764,764,6,5,2,4.0,1060,764,0,1824,0,0,1,0,3,1,4,8,7,1,5.0,5.0,1940.0,3.0,2,520,5.0,5.0,2,0,0,126,0,0,0,,GdPrv,,0,7,2007,9,6,180500
1264,1265,120,2,34.0,4060,2,,4,4,2,5,3,25,9,8,4,8,6,5,1998,1999,6,8,13,15,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,266,6.0,0,1139,1405,6,5,2,5.0,1337,0,0,1337,1,0,2,0,2,1,3,5,7,0,,6.0,1998.0,1.0,2,511,5.0,5.0,3,144,68,0,0,0,0,,,,0,8,2008,7,4,181000
1265,1266,160,3,35.0,3735,2,,4,4,2,1,3,21,9,8,4,7,7,5,1999,1999,5,8,13,15,3.0,218.0,3,5,6,3.0,4.0,4.0,5.0,450,6.0,0,241,691,6,5,2,5.0,713,739,0,1452,1,0,2,1,3,1,3,6,7,0,,5.0,1999.0,3.0,2,506,5.0,5.0,3,0,34,0,0,0,0,,,,0,3,2006,9,6,183900
1266,1267,190,4,60.0,10120,2,,3,3,2,5,3,23,8,8,1,2,7,4,1910,1950,5,8,12,13,4.0,0.0,1,5,5,4.0,4.0,4.0,6.0,0,6.0,0,925,925,6,4,1,3.0,964,925,0,1889,0,0,1,1,4,2,4,9,7,1,5.0,5.0,1960.0,3.0,1,308,5.0,5.0,2,0,0,264,0,0,0,,MnPrv,,0,1,2007,9,6,122000
